Subject,Subject.readInstructions,Subject.gender,Subject.age,Subject.ethnicity,Subject.education,Subject.nativelang,Subject.languages,Subject.location,Condition,Word,Status,Lure,LureTalker,Task,Judgment,JudgmentCorrect,Talker,Attribution,AttributionCorrect,AttributionLureTalker,TrialCorrect
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,cherry,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,cold,new,True,deshaun,NA,old,False,NA,deshaun,False,True,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,color,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,compete,old,False,NA,Math,new,False,deshaun,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,criminal,old,False,NA,Recall,old,True,deshaun,deshaun,True,NA,True
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,cup,new,True,deshaun,NA,old,False,NA,deshaun,False,True,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,death,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,dentist,old,False,NA,Math,old,True,conner,conner,True,NA,True
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,doctor,new,True,conner,NA,old,False,NA,conner,False,True,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,feather,old,False,NA,Recall,new,False,conner,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,feline,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,fib,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,fight,old,False,NA,Math,old,True,deshaun,deshaun,True,NA,True
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,frigid,old,False,NA,Math,old,True,deshaun,deshaun,True,NA,True
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,fruit,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,fudge,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,fur,old,False,NA,Recall,new,False,conner,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,gang,new,True,deshaun,NA,old,False,NA,deshaun,False,True,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,garbage,old,False,NA,Recall,old,True,deshaun,deshaun,True,NA,True
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,goat,old,False,NA,Recall,new,False,deshaun,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,goblet,old,False,NA,Math,new,False,deshaun,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,government,old,False,NA,Math,old,True,conner,conner,True,NA,True
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,gun,new,False,NA,NA,old,False,NA,deshaun,False,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,handle,old,False,NA,Math,new,False,deshaun,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,hard,old,False,NA,Recall,old,True,conner,deshaun,False,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,hatred,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,hill,old,False,NA,Recall,new,False,deshaun,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,homicide,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,honey,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,hot,old,False,NA,Math,new,False,deshaun,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,ire,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,jail,new,True,deshaun,NA,old,False,NA,deshaun,False,True,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,kill,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,kind,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,law,new,True,conner,NA,old,False,NA,conner,False,True,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,lie,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,life,old,False,NA,Recall,new,False,deshaun,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,lion,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,mad,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,military,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,mountain,new,True,deshaun,NA,old,False,NA,deshaun,False,True,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,mug,old,False,NA,Math,old,True,deshaun,deshaun,True,NA,True
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,needle,new,True,conner,NA,new,True,NA,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,nurse,old,False,NA,Math,old,True,conner,conner,True,NA,True
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,officer,old,False,NA,Math,new,False,conner,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,patient,old,False,NA,Math,old,True,conner,conner,True,NA,True
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,peak,old,False,NA,Recall,new,False,deshaun,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,pear,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,pistol,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,police,old,False,NA,Recall,old,True,conner,deshaun,False,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,prick,old,False,NA,Math,new,False,conner,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,prison,old,False,NA,Recall,old,True,deshaun,deshaun,True,NA,True
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,punishment,old,False,NA,Recall,old,True,deshaun,deshaun,True,NA,True
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,punk,old,False,NA,Recall,new,False,deshaun,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,recliner,new,False,NA,NA,old,False,NA,conner,False,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,rights,old,False,NA,Math,new,False,conner,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,rob,new,False,NA,NA,old,False,NA,deshaun,False,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,robber,old,False,NA,Recall,new,False,deshaun,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,rubbish,old,False,NA,Recall,old,True,deshaun,deshaun,True,NA,True
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,school,old,False,NA,Recall,new,False,conner,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,sewage,old,False,NA,Recall,old,True,deshaun,deshaun,True,NA,True
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,sit,new,False,NA,NA,old,False,NA,deshaun,False,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,slay,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,sleep,new,True,conner,NA,old,False,NA,conner,False,True,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,slumber,old,False,NA,Recall,old,True,conner,conner,True,NA,True
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,smother,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,snooze,old,False,NA,Recall,old,True,conner,conner,True,NA,True
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,soft,new,True,conner,NA,new,True,NA,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,sports,old,False,NA,Math,old,True,deshaun,deshaun,True,NA,True
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,stool,new,False,NA,NA,old,False,NA,conner,False,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,sweet,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,thief,new,False,NA,NA,old,False,NA,deshaun,False,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,thorn,old,False,NA,Math,new,False,conner,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,thread,old,False,NA,Math,new,False,conner,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,thug,new,True,deshaun,NA,new,True,NA,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,tiger,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,trigger,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,trouble,new,True,conner,NA,old,False,NA,deshaun,False,False,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,trust,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,truth,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,untrustworthy,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,violence,old,False,NA,Math,old,True,deshaun,deshaun,True,NA,True
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,weather,old,False,NA,Math,old,True,deshaun,conner,False,NA,False
R_2TWOEyDXByE3EQ6,Yes,Male,28,White,graduated college,english ,english,Galloway  NJ,3,white,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,africa,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,anger,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,apple,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,athlete,new,True,conner,NA,old,False,NA,conner,False,True,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,bait,old,False,NA,Math,old,True,conner,deshaun,False,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,basketball,old,False,NA,Recall,old,True,conner,conner,True,NA,True
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,bed,old,False,NA,Math,old,True,deshaun,deshaun,True,NA,True
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,black,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,chair,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,cherry,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,cold,new,True,conner,NA,new,True,NA,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,color,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,compete,old,False,NA,Recall,old,True,conner,conner,True,NA,True
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,criminal,old,False,NA,Math,old,True,conner,deshaun,False,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,cup,new,True,conner,NA,new,True,NA,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,death,new,False,NA,NA,old,False,NA,deshaun,False,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,dentist,old,False,NA,Math,old,True,deshaun,deshaun,True,NA,True
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,doctor,new,True,deshaun,NA,old,False,NA,deshaun,False,True,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,feather,old,False,NA,Recall,new,False,deshaun,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,feline,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,fib,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,fight,old,False,NA,Recall,new,False,conner,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,frigid,old,False,NA,Recall,new,False,conner,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,fruit,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,fudge,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,fur,old,False,NA,Recall,new,False,deshaun,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,gang,new,True,conner,NA,old,False,NA,deshaun,False,False,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,garbage,old,False,NA,Recall,old,True,conner,deshaun,False,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,goat,old,False,NA,Math,new,False,conner,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,goblet,old,False,NA,Math,new,False,conner,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,government,old,False,NA,Math,old,True,deshaun,conner,False,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,gun,new,False,NA,NA,old,False,NA,deshaun,False,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,handle,old,False,NA,Math,new,False,conner,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,hard,old,False,NA,Recall,new,False,deshaun,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,hatred,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,hill,old,False,NA,Math,old,True,conner,Unknown,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,homicide,new,False,NA,NA,old,False,NA,deshaun,False,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,honey,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,hot,old,False,NA,Recall,new,False,conner,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,ire,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,jail,new,True,conner,NA,old,False,NA,deshaun,False,False,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,kill,new,False,NA,NA,old,False,NA,deshaun,False,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,kind,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,law,new,True,deshaun,NA,new,True,NA,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,lie,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,life,old,False,NA,Math,old,True,conner,conner,True,NA,True
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,lion,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,mad,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,military,new,False,NA,NA,old,False,NA,conner,False,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,mountain,new,True,conner,NA,new,True,NA,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,mug,old,False,NA,Math,new,False,conner,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,needle,new,True,deshaun,NA,old,False,NA,conner,False,False,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,nurse,old,False,NA,Math,old,True,deshaun,deshaun,True,NA,True
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,officer,old,False,NA,Math,new,False,deshaun,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,patient,old,False,NA,Math,old,True,deshaun,deshaun,True,NA,True
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,peak,old,False,NA,Math,new,False,conner,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,pear,new,False,NA,NA,new,True,NA,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,pistol,new,False,NA,NA,old,False,NA,deshaun,False,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,police,old,False,NA,Recall,old,True,deshaun,deshaun,True,NA,True
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,prick,old,False,NA,Recall,new,False,deshaun,NA,NA,NA,False
R_tGTZn7I1XXn3eF3,Yes,Female,37,Asian White,graduated college,english,english,Honolulu  HI,4,prison,old,False,NA,Math,old,True,conner,deshaun,False,NA,False
